"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 23 08:22:03 GMT 2023","Mon Jan 23 08:23:04 GMT 2023","60811","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Mon Jan 23 08:22:46 GMT 2023","Mon Jan 23 08:24:26 GMT 2023","99807","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Mon Jan 23 08:24:25 GMT 2023","Mon Jan 23 08:24:49 GMT 2023","23758","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Mon Jan 23 08:21:59 GMT 2023","Mon Jan 23 08:22:47 GMT 2023","48043","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Mon Jan 23 08:23:52 GMT 2023","Mon Jan 23 08:24:24 GMT 2023","32018","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Mon Jan 23 08:21:33 GMT 2023","Mon Jan 23 08:21:58 GMT 2023","24973","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Mon Jan 23 08:22:47 GMT 2023","Mon Jan 23 08:23:53 GMT 2023","65310","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Mon Jan 23 08:20:37 GMT 2023","Mon Jan 23 08:21:32 GMT 2023","55176","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Mon Jan 23 08:23:53 GMT 2023","Mon Jan 23 08:24:27 GMT 2023","33918","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Mon Jan 23 08:20:37 GMT 2023","Mon Jan 23 08:21:22 GMT 2023","44580","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Mon Jan 23 08:23:27 GMT 2023","Mon Jan 23 08:23:52 GMT 2023","24305","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Mon Jan 23 08:21:23 GMT 2023","Mon Jan 23 08:22:02 GMT 2023","39674","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Mon Jan 23 08:20:37 GMT 2023","Mon Jan 23 08:21:40 GMT 2023","63009","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Mon Jan 23 08:21:41 GMT 2023","Mon Jan 23 08:22:45 GMT 2023","64175","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Mon Jan 23 08:23:04 GMT 2023","Mon Jan 23 08:23:27 GMT 2023","22173","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
