"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 20 09:45:17 GMT 2023","Fri Jan 20 09:46:25 GMT 2023","68326","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Fri Jan 20 09:48:20 GMT 2023","Fri Jan 20 09:48:51 GMT 2023","31884","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Fri Jan 20 09:48:52 GMT 2023","Fri Jan 20 09:49:27 GMT 2023","35002","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Fri Jan 20 09:46:05 GMT 2023","Fri Jan 20 09:46:52 GMT 2023","46252","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Fri Jan 20 09:45:17 GMT 2023","Fri Jan 20 09:46:04 GMT 2023","47671","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Fri Jan 20 09:48:59 GMT 2023","Fri Jan 20 09:49:30 GMT 2023","30728","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Fri Jan 20 09:49:28 GMT 2023","Fri Jan 20 09:49:52 GMT 2023","24310","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Fri Jan 20 09:47:53 GMT 2023","Fri Jan 20 09:48:19 GMT 2023","25703","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Fri Jan 20 09:46:57 GMT 2023","Fri Jan 20 09:47:46 GMT 2023","48466","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Fri Jan 20 09:46:19 GMT 2023","Fri Jan 20 09:46:57 GMT 2023","37279","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Fri Jan 20 09:49:52 GMT 2023","Fri Jan 20 09:50:08 GMT 2023","15933","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Fri Jan 20 09:47:31 GMT 2023","Fri Jan 20 09:49:17 GMT 2023","105965","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Fri Jan 20 09:47:46 GMT 2023","Fri Jan 20 09:48:59 GMT 2023","72144","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Fri Jan 20 09:45:17 GMT 2023","Fri Jan 20 09:46:18 GMT 2023","61813","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Fri Jan 20 09:49:30 GMT 2023","Fri Jan 20 09:49:52 GMT 2023","21531","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Fri Jan 20 09:46:52 GMT 2023","Fri Jan 20 09:47:52 GMT 2023","60097","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Fri Jan 20 09:46:26 GMT 2023","Fri Jan 20 09:47:30 GMT 2023","64450","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
