"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 28 20:57:24 GMT 2022","Wed Dec 28 20:58:33 GMT 2022","68198","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Wed Dec 28 20:56:23 GMT 2022","Wed Dec 28 20:56:55 GMT 2022","31764","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"failed","Wed Dec 28 20:55:20 GMT 2022","Wed Dec 28 20:56:22 GMT 2022","62270","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Wed Dec 28 20:56:56 GMT 2022","Wed Dec 28 20:57:34 GMT 2022","38404","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Wed Dec 28 20:56:24 GMT 2022","Wed Dec 28 20:57:24 GMT 2022","60014","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Wed Dec 28 20:55:20 GMT 2022","Wed Dec 28 20:55:56 GMT 2022","35756","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Wed Dec 28 20:55:57 GMT 2022","Wed Dec 28 20:56:25 GMT 2022","28344","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Wed Dec 28 20:57:35 GMT 2022","Wed Dec 28 20:58:20 GMT 2022","45491","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Wed Dec 28 20:56:26 GMT 2022","Wed Dec 28 20:57:11 GMT 2022","44870","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Wed Dec 28 20:57:11 GMT 2022","Wed Dec 28 20:57:29 GMT 2022","17984","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Wed Dec 28 20:55:20 GMT 2022","Wed Dec 28 20:56:23 GMT 2022","62859","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
