"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Feb 16 12:37:31 GMT 2023","Thu Feb 16 12:38:00 GMT 2023","29496","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Thu Feb 16 12:37:30 GMT 2023","Thu Feb 16 12:37:57 GMT 2023","26895","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Thu Feb 16 12:33:43 GMT 2023","Thu Feb 16 12:34:33 GMT 2023","50326","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Thu Feb 16 12:35:24 GMT 2023","Thu Feb 16 12:36:38 GMT 2023","73978","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Thu Feb 16 12:35:47 GMT 2023","Thu Feb 16 12:37:30 GMT 2023","102617","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Thu Feb 16 12:34:44 GMT 2023","Thu Feb 16 12:35:46 GMT 2023","61835","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Thu Feb 16 12:36:39 GMT 2023","Thu Feb 16 12:37:03 GMT 2023","24179","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Thu Feb 16 12:34:34 GMT 2023","Thu Feb 16 12:35:23 GMT 2023","49301","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Thu Feb 16 12:33:43 GMT 2023","Thu Feb 16 12:34:43 GMT 2023","60770","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Thu Feb 16 12:33:43 GMT 2023","Thu Feb 16 12:34:33 GMT 2023","50229","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Thu Feb 16 12:34:34 GMT 2023","Thu Feb 16 12:34:59 GMT 2023","25307","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Thu Feb 16 12:35:00 GMT 2023","Thu Feb 16 12:35:45 GMT 2023","45093","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"broken","Thu Feb 16 12:38:01 GMT 2023","Thu Feb 16 12:38:26 GMT 2023","25550","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Thu Feb 16 12:35:46 GMT 2023","Thu Feb 16 12:36:54 GMT 2023","67699","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Thu Feb 16 12:37:57 GMT 2023","Thu Feb 16 12:38:24 GMT 2023","26843","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Thu Feb 16 12:37:04 GMT 2023","Thu Feb 16 12:37:29 GMT 2023","24611","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Thu Feb 16 12:36:55 GMT 2023","Thu Feb 16 12:37:30 GMT 2023","35559","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
