"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 16 13:00:22 GMT 2023","Thu Feb 16 13:01:48 GMT 2023","86165","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"broken","Thu Feb 16 13:01:54 GMT 2023","Thu Feb 16 13:02:19 GMT 2023","24883","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Thu Feb 16 13:00:06 GMT 2023","Thu Feb 16 13:01:14 GMT 2023","68261","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Thu Feb 16 12:59:17 GMT 2023","Thu Feb 16 13:00:05 GMT 2023","47899","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Thu Feb 16 12:58:26 GMT 2023","Thu Feb 16 12:59:24 GMT 2023","58164","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Thu Feb 16 12:59:09 GMT 2023","Thu Feb 16 12:59:42 GMT 2023","33691","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Thu Feb 16 13:01:15 GMT 2023","Thu Feb 16 13:01:36 GMT 2023","21608","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Thu Feb 16 13:00:17 GMT 2023","Thu Feb 16 13:01:22 GMT 2023","64167","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Thu Feb 16 12:58:26 GMT 2023","Thu Feb 16 12:59:08 GMT 2023","41405","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"broken","Thu Feb 16 13:02:19 GMT 2023","Thu Feb 16 13:02:41 GMT 2023","22246","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Thu Feb 16 13:02:17 GMT 2023","Thu Feb 16 13:02:42 GMT 2023","24134","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Thu Feb 16 13:01:56 GMT 2023","Thu Feb 16 13:02:17 GMT 2023","21231","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Thu Feb 16 13:01:22 GMT 2023","Thu Feb 16 13:01:53 GMT 2023","30971","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Thu Feb 16 13:01:37 GMT 2023","Thu Feb 16 13:01:55 GMT 2023","18312","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Thu Feb 16 12:58:26 GMT 2023","Thu Feb 16 12:59:16 GMT 2023","49661","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Thu Feb 16 12:59:25 GMT 2023","Thu Feb 16 13:00:22 GMT 2023","56316","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Thu Feb 16 12:59:43 GMT 2023","Thu Feb 16 13:00:17 GMT 2023","33595","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
