"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","44262","Validate data from list view table by column name","Build Verification Test","Tue Apr 22 11:19:51 GMT 2025","passed","Tue Apr 22 11:20:35 GMT 2025","io.github.dzmitryrak.tests.GetDataFromTableTest","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName"
"","611126","Delete Lead","Build Verification Test","Tue Apr 22 11:16:47 GMT 2025","failed","Tue Apr 22 11:26:58 GMT 2025","io.github.dzmitryrak.tests.LeadCRUDTest","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead"
"","10235","Check that panel could be validated","Build Verification Test","Tue Apr 22 11:19:07 GMT 2025","passed","Tue Apr 22 11:19:18 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","panelValidation"
"","49294","Edit Account","Build Verification Test","Tue Apr 22 11:18:02 GMT 2025","passed","Tue Apr 22 11:18:52 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount"
"","14458","Check that we can click on any button on case detail page","Build Verification Test","Tue Apr 22 11:18:52 GMT 2025","passed","Tue Apr 22 11:19:07 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","clickButtonOnDetailPage"
"","46978","Delete Contact","Build Verification Test","Tue Apr 22 11:16:38 GMT 2025","failed","Tue Apr 22 11:17:25 GMT 2025","io.github.dzmitryrak.tests.ContactCRUDTest","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact"
"","48312","Edit Lead","Build Verification Test","Tue Apr 22 11:26:59 GMT 2025","passed","Tue Apr 22 11:27:47 GMT 2025","io.github.dzmitryrak.tests.LeadCRUDTest","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","editLead"
"","44885","Account CRUD test in a different language (Spanish)","Build Verification Test","Tue Apr 22 11:18:41 GMT 2025","passed","Tue Apr 22 11:19:26 GMT 2025","io.github.dzmitryrak.tests.SpanishLanguageTest","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish"
"","16670","Check that correct case could be opened from table","Build Verification Test","Tue Apr 22 11:29:28 GMT 2025","passed","Tue Apr 22 11:29:45 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation"
"","75291","Edit Contact","Build Verification Test","Tue Apr 22 11:17:25 GMT 2025","passed","Tue Apr 22 11:18:41 GMT 2025","io.github.dzmitryrak.tests.ContactCRUDTest","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","editContact"
"","24088","Check that values of cells could be interacted","Build Verification Test","Tue Apr 22 11:29:46 GMT 2025","failed","Tue Apr 22 11:30:10 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","tableValidation"
"","609845","Check that listview sorting exists and works","Build Verification Test","Tue Apr 22 11:19:18 GMT 2025","failed","Tue Apr 22 11:29:28 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","sortingListView"
"","47675","Create Lead","Build Verification Test","Tue Apr 22 11:15:59 GMT 2025","passed","Tue Apr 22 11:16:46 GMT 2025","io.github.dzmitryrak.tests.LeadCRUDTest","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","createLead"
"","34050","Create account with several fields specified","Build Verification Test","Tue Apr 22 11:16:47 GMT 2025","passed","Tue Apr 22 11:17:21 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields"
"","38554","Create Contact","Build Verification Test","Tue Apr 22 11:15:59 GMT 2025","passed","Tue Apr 22 11:16:37 GMT 2025","io.github.dzmitryrak.tests.ContactCRUDTest","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","createContact"
"","47475","Create Account","Build Verification Test","Tue Apr 22 11:15:59 GMT 2025","passed","Tue Apr 22 11:16:46 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount"
"","23416","Check Error Message","Build Verification Test","Tue Apr 22 11:19:27 GMT 2025","failed","Tue Apr 22 11:19:50 GMT 2025","io.github.dzmitryrak.tests.ReadModalErrorTest","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage"
"","40387","Delete Account","Build Verification Test","Tue Apr 22 11:17:21 GMT 2025","passed","Tue Apr 22 11:18:02 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount"
"","26085","Validate data from list view table by index","Build Verification Test","Tue Apr 22 11:20:35 GMT 2025","failed","Tue Apr 22 11:21:01 GMT 2025","io.github.dzmitryrak.tests.GetDataFromTableTest","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex"
