"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 14 12:52:58 GMT 2023","Fri Apr 14 12:53:56 GMT 2023","58417","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Fri Apr 14 12:50:37 GMT 2023","Fri Apr 14 12:51:31 GMT 2023","53793","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Fri Apr 14 12:53:57 GMT 2023","Fri Apr 14 12:54:33 GMT 2023","36300","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Fri Apr 14 12:51:07 GMT 2023","Fri Apr 14 12:51:36 GMT 2023","28923","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Fri Apr 14 12:55:24 GMT 2023","Fri Apr 14 12:55:39 GMT 2023","15140","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Fri Apr 14 12:52:47 GMT 2023","Fri Apr 14 12:54:13 GMT 2023","86172","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Fri Apr 14 12:51:37 GMT 2023","Fri Apr 14 12:52:22 GMT 2023","44581","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Fri Apr 14 12:54:34 GMT 2023","Fri Apr 14 12:55:23 GMT 2023","49615","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Fri Apr 14 12:51:47 GMT 2023","Fri Apr 14 12:52:46 GMT 2023","59631","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Fri Apr 14 12:53:24 GMT 2023","Fri Apr 14 12:53:40 GMT 2023","16624","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Fri Apr 14 12:50:37 GMT 2023","Fri Apr 14 12:51:07 GMT 2023","29799","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Fri Apr 14 12:52:14 GMT 2023","Fri Apr 14 12:52:57 GMT 2023","43390","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Fri Apr 14 12:51:31 GMT 2023","Fri Apr 14 12:52:13 GMT 2023","41476","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Fri Apr 14 12:54:02 GMT 2023","Fri Apr 14 12:54:29 GMT 2023","27693","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"failed","Fri Apr 14 12:53:05 GMT 2023","Fri Apr 14 12:53:23 GMT 2023","18122","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Fri Apr 14 12:53:41 GMT 2023","Fri Apr 14 12:54:01 GMT 2023","20295","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"failed","Fri Apr 14 12:52:22 GMT 2023","Fri Apr 14 12:53:04 GMT 2023","41685","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","clickButtonOnDetailPage","Check that we can click on any button on case detail page",""
"passed","Fri Apr 14 12:54:13 GMT 2023","Fri Apr 14 12:54:53 GMT 2023","39154","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish","Account CRUD test in a different language (Spanish)",""
"passed","Fri Apr 14 12:50:37 GMT 2023","Fri Apr 14 12:51:46 GMT 2023","69081","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
