"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 17 13:31:55 GMT 2023","Fri Feb 17 13:32:55 GMT 2023","59441","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Fri Feb 17 13:33:39 GMT 2023","Fri Feb 17 13:34:03 GMT 2023","23372","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Fri Feb 17 13:30:10 GMT 2023","Fri Feb 17 13:30:54 GMT 2023","43709","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Fri Feb 17 13:33:47 GMT 2023","Fri Feb 17 13:34:05 GMT 2023","18813","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Fri Feb 17 13:31:20 GMT 2023","Fri Feb 17 13:31:55 GMT 2023","34569","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Fri Feb 17 13:31:49 GMT 2023","Fri Feb 17 13:33:16 GMT 2023","87285","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Fri Feb 17 13:33:23 GMT 2023","Fri Feb 17 13:33:46 GMT 2023","23028","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Fri Feb 17 13:32:56 GMT 2023","Fri Feb 17 13:33:23 GMT 2023","26916","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Fri Feb 17 13:30:55 GMT 2023","Fri Feb 17 13:31:30 GMT 2023","35262","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Fri Feb 17 13:30:10 GMT 2023","Fri Feb 17 13:30:56 GMT 2023","45040","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Fri Feb 17 13:31:00 GMT 2023","Fri Feb 17 13:31:48 GMT 2023","47981","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Fri Feb 17 13:30:56 GMT 2023","Fri Feb 17 13:31:19 GMT 2023","23038","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Fri Feb 17 13:31:31 GMT 2023","Fri Feb 17 13:32:35 GMT 2023","63818","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Fri Feb 17 13:30:10 GMT 2023","Fri Feb 17 13:30:59 GMT 2023","48896","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Fri Feb 17 13:33:15 GMT 2023","Fri Feb 17 13:33:39 GMT 2023","23969","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Fri Feb 17 13:32:58 GMT 2023","Fri Feb 17 13:33:14 GMT 2023","16736","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Fri Feb 17 13:32:36 GMT 2023","Fri Feb 17 13:32:57 GMT 2023","21122","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
