"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 19 19:50:00 GMT 2023","Thu Jan 19 19:50:47 GMT 2023","46521","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Thu Jan 19 19:48:50 GMT 2023","Thu Jan 19 19:49:44 GMT 2023","53821","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Thu Jan 19 19:48:50 GMT 2023","Thu Jan 19 19:49:28 GMT 2023","37992","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Thu Jan 19 19:49:29 GMT 2023","Thu Jan 19 19:50:00 GMT 2023","31087","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Thu Jan 19 19:51:29 GMT 2023","Thu Jan 19 19:51:54 GMT 2023","25477","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Thu Jan 19 19:49:44 GMT 2023","Thu Jan 19 19:50:40 GMT 2023","55864","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Thu Jan 19 19:48:50 GMT 2023","Thu Jan 19 19:49:36 GMT 2023","46704","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Thu Jan 19 19:51:08 GMT 2023","Thu Jan 19 19:51:28 GMT 2023","19816","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Thu Jan 19 19:50:43 GMT 2023","Thu Jan 19 19:51:35 GMT 2023","52694","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Thu Jan 19 19:50:41 GMT 2023","Thu Jan 19 19:52:05 GMT 2023","84479","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Thu Jan 19 19:50:02 GMT 2023","Thu Jan 19 19:50:42 GMT 2023","40126","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Thu Jan 19 19:50:48 GMT 2023","Thu Jan 19 19:51:07 GMT 2023","19775","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Thu Jan 19 19:51:36 GMT 2023","Thu Jan 19 19:52:08 GMT 2023","31471","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Thu Jan 19 19:49:37 GMT 2023","Thu Jan 19 19:50:01 GMT 2023","24329","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Thu Jan 19 19:51:55 GMT 2023","Thu Jan 19 19:52:21 GMT 2023","26132","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
