"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 20 11:13:00 GMT 2023","Fri Jan 20 11:14:08 GMT 2023","67888","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Fri Jan 20 11:12:40 GMT 2023","Fri Jan 20 11:13:16 GMT 2023","36263","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Fri Jan 20 11:14:11 GMT 2023","Fri Jan 20 11:14:31 GMT 2023","19939","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Fri Jan 20 11:14:08 GMT 2023","Fri Jan 20 11:15:25 GMT 2023","76629","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Fri Jan 20 11:11:55 GMT 2023","Fri Jan 20 11:12:59 GMT 2023","63808","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Fri Jan 20 11:13:22 GMT 2023","Fri Jan 20 11:14:09 GMT 2023","46980","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Fri Jan 20 11:14:31 GMT 2023","Fri Jan 20 11:14:58 GMT 2023","26467","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Fri Jan 20 11:11:55 GMT 2023","Fri Jan 20 11:12:39 GMT 2023","44050","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Fri Jan 20 11:11:55 GMT 2023","Fri Jan 20 11:12:46 GMT 2023","50635","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Fri Jan 20 11:12:46 GMT 2023","Fri Jan 20 11:13:21 GMT 2023","35121","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Fri Jan 20 11:14:59 GMT 2023","Fri Jan 20 11:15:28 GMT 2023","28986","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Fri Jan 20 11:15:11 GMT 2023","Fri Jan 20 11:15:42 GMT 2023","31380","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Fri Jan 20 11:14:09 GMT 2023","Fri Jan 20 11:15:10 GMT 2023","61088","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Fri Jan 20 11:15:28 GMT 2023","Fri Jan 20 11:15:54 GMT 2023","25978","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Fri Jan 20 11:13:17 GMT 2023","Fri Jan 20 11:14:10 GMT 2023","53718","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
