"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 11 15:18:26 GMT 2023","Wed Jan 11 15:19:13 GMT 2023","46878","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Wed Jan 11 15:17:19 GMT 2023","Wed Jan 11 15:17:54 GMT 2023","35075","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Wed Jan 11 15:19:13 GMT 2023","Wed Jan 11 15:19:27 GMT 2023","14077","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Wed Jan 11 15:19:28 GMT 2023","Wed Jan 11 15:19:48 GMT 2023","20385","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Wed Jan 11 15:17:58 GMT 2023","Wed Jan 11 15:18:29 GMT 2023","31668","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Wed Jan 11 15:18:30 GMT 2023","Wed Jan 11 15:19:11 GMT 2023","41207","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Wed Jan 11 15:20:04 GMT 2023","Wed Jan 11 15:20:29 GMT 2023","24847","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Wed Jan 11 15:19:12 GMT 2023","Wed Jan 11 15:20:28 GMT 2023","75661","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"failed","Wed Jan 11 15:19:49 GMT 2023","Wed Jan 11 15:20:17 GMT 2023","28696","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Wed Jan 11 15:19:12 GMT 2023","Wed Jan 11 15:20:03 GMT 2023","51783","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Wed Jan 11 15:17:19 GMT 2023","Wed Jan 11 15:18:16 GMT 2023","56495","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Wed Jan 11 15:17:55 GMT 2023","Wed Jan 11 15:18:25 GMT 2023","29770","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Wed Jan 11 15:17:19 GMT 2023","Wed Jan 11 15:17:57 GMT 2023","37632","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Wed Jan 11 15:18:17 GMT 2023","Wed Jan 11 15:19:11 GMT 2023","54592","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
