"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 09 21:35:33 GMT 2023","Thu Mar 09 21:35:55 GMT 2023","21686","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Thu Mar 09 21:36:35 GMT 2023","Thu Mar 09 21:37:06 GMT 2023","31076","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Thu Mar 09 21:33:50 GMT 2023","Thu Mar 09 21:34:20 GMT 2023","29661","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Thu Mar 09 21:34:50 GMT 2023","Thu Mar 09 21:35:33 GMT 2023","42653","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Thu Mar 09 21:36:18 GMT 2023","Thu Mar 09 21:37:18 GMT 2023","59819","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Thu Mar 09 21:35:28 GMT 2023","Thu Mar 09 21:36:17 GMT 2023","49595","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Thu Mar 09 21:33:50 GMT 2023","Thu Mar 09 21:34:45 GMT 2023","55074","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Thu Mar 09 21:37:07 GMT 2023","Thu Mar 09 21:37:43 GMT 2023","35797","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Thu Mar 09 21:35:56 GMT 2023","Thu Mar 09 21:36:14 GMT 2023","18262","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Thu Mar 09 21:36:04 GMT 2023","Thu Mar 09 21:37:30 GMT 2023","85530","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Thu Mar 09 21:37:43 GMT 2023","Thu Mar 09 21:38:29 GMT 2023","46032","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Thu Mar 09 21:34:52 GMT 2023","Thu Mar 09 21:36:04 GMT 2023","71962","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Thu Mar 09 21:36:15 GMT 2023","Thu Mar 09 21:36:35 GMT 2023","20186","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Thu Mar 09 21:38:30 GMT 2023","Thu Mar 09 21:38:45 GMT 2023","15572","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Thu Mar 09 21:37:31 GMT 2023","Thu Mar 09 21:38:05 GMT 2023","34785","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish","Account CRUD test in a different language (Spanish)",""
"passed","Thu Mar 09 21:34:46 GMT 2023","Thu Mar 09 21:35:27 GMT 2023","40931","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Thu Mar 09 21:34:20 GMT 2023","Thu Mar 09 21:34:49 GMT 2023","29165","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Thu Mar 09 21:33:50 GMT 2023","Thu Mar 09 21:34:51 GMT 2023","61349","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
