"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 15 06:12:36 GMT 2023","Wed Mar 15 06:13:34 GMT 2023","57982","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Wed Mar 15 06:10:19 GMT 2023","Wed Mar 15 06:10:43 GMT 2023","24317","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Wed Mar 15 06:11:53 GMT 2023","Wed Mar 15 06:12:35 GMT 2023","42120","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Wed Mar 15 06:11:11 GMT 2023","Wed Mar 15 06:11:47 GMT 2023","36243","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Wed Mar 15 06:13:34 GMT 2023","Wed Mar 15 06:13:54 GMT 2023","19854","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Wed Mar 15 06:09:10 GMT 2023","Wed Mar 15 06:10:18 GMT 2023","68170","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Wed Mar 15 06:07:33 GMT 2023","Wed Mar 15 06:09:04 GMT 2023","90778","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Wed Mar 15 06:09:05 GMT 2023","Wed Mar 15 06:09:58 GMT 2023","52999","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"failed","Wed Mar 15 06:10:44 GMT 2023","Wed Mar 15 06:11:09 GMT 2023","25492","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Wed Mar 15 06:07:33 GMT 2023","Wed Mar 15 06:08:18 GMT 2023","44964","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"failed","Wed Mar 15 06:12:00 GMT 2023","Wed Mar 15 06:12:42 GMT 2023","41336","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.SpanishLanguageTest","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish","Account CRUD test in a different language (Spanish)",""
"passed","Wed Mar 15 06:08:42 GMT 2023","Wed Mar 15 06:09:33 GMT 2023","51050","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Wed Mar 15 06:08:19 GMT 2023","Wed Mar 15 06:09:09 GMT 2023","50167","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Wed Mar 15 06:09:34 GMT 2023","Wed Mar 15 06:10:34 GMT 2023","59923","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Wed Mar 15 06:09:59 GMT 2023","Wed Mar 15 06:11:52 GMT 2023","113679","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Wed Mar 15 06:11:48 GMT 2023","Wed Mar 15 06:12:19 GMT 2023","31187","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Wed Mar 15 06:10:35 GMT 2023","Wed Mar 15 06:12:00 GMT 2023","84713","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Wed Mar 15 06:07:33 GMT 2023","Wed Mar 15 06:08:42 GMT 2023","68543","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
