"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24828","Check Error Message","Build Verification Test","Tue Apr 22 08:49:43 GMT 2025","failed","Tue Apr 22 08:50:07 GMT 2025","io.github.dzmitryrak.tests.ReadModalErrorTest","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage"
"","47032","Edit Account","Build Verification Test","Tue Apr 22 08:57:38 GMT 2025","passed","Tue Apr 22 08:58:26 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount"
"","40426","Delete Lead","Build Verification Test","Tue Apr 22 08:47:00 GMT 2025","passed","Tue Apr 22 08:47:40 GMT 2025","io.github.dzmitryrak.tests.LeadCRUDTest","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead"
"","56132","Create Contact","Build Verification Test","Tue Apr 22 08:46:16 GMT 2025","passed","Tue Apr 22 08:47:12 GMT 2025","io.github.dzmitryrak.tests.ContactCRUDTest","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","createContact"
"","16793","Check that correct case could be opened from table","Build Verification Test","Tue Apr 22 08:49:18 GMT 2025","passed","Tue Apr 22 08:49:35 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation"
"","37026","Delete Account","Build Verification Test","Tue Apr 22 08:57:01 GMT 2025","passed","Tue Apr 22 08:57:38 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount"
"","43455","Create Lead","Build Verification Test","Tue Apr 22 08:46:16 GMT 2025","passed","Tue Apr 22 08:46:59 GMT 2025","io.github.dzmitryrak.tests.LeadCRUDTest","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","createLead"
"","611024","Create Account","Build Verification Test","Tue Apr 22 08:46:16 GMT 2025","failed","Tue Apr 22 08:56:27 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount"
"","26106","Check that we can click on any button on case detail page","Build Verification Test","Tue Apr 22 08:48:29 GMT 2025","failed","Tue Apr 22 08:48:56 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","clickButtonOnDetailPage"
"","46092","Delete Contact","Build Verification Test","Tue Apr 22 08:47:13 GMT 2025","passed","Tue Apr 22 08:47:59 GMT 2025","io.github.dzmitryrak.tests.ContactCRUDTest","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact"
"","26117","Check that values of cells could be interacted","Build Verification Test","Tue Apr 22 08:49:36 GMT 2025","failed","Tue Apr 22 08:50:02 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","tableValidation"
"","25637","Validate data from list view table by column name","Build Verification Test","Tue Apr 22 08:50:08 GMT 2025","failed","Tue Apr 22 08:50:33 GMT 2025","io.github.dzmitryrak.tests.GetDataFromTableTest","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName"
"","33179","Create account with several fields specified","Build Verification Test","Tue Apr 22 08:56:27 GMT 2025","passed","Tue Apr 22 08:57:00 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields"
"","34989","Account CRUD test in a different language (Spanish)","Build Verification Test","Tue Apr 22 08:49:07 GMT 2025","passed","Tue Apr 22 08:49:42 GMT 2025","io.github.dzmitryrak.tests.SpanishLanguageTest","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish"
"","11464","Check that listview sorting exists and works","Build Verification Test","Tue Apr 22 08:49:06 GMT 2025","passed","Tue Apr 22 08:49:18 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","sortingListView"
"","15334","Validate data from list view table by index","Build Verification Test","Tue Apr 22 08:50:34 GMT 2025","passed","Tue Apr 22 08:50:49 GMT 2025","io.github.dzmitryrak.tests.GetDataFromTableTest","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex"
"","67000","Edit Contact","Build Verification Test","Tue Apr 22 08:47:59 GMT 2025","passed","Tue Apr 22 08:49:06 GMT 2025","io.github.dzmitryrak.tests.ContactCRUDTest","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","editContact"
"","47930","Edit Lead","Build Verification Test","Tue Apr 22 08:47:41 GMT 2025","passed","Tue Apr 22 08:48:29 GMT 2025","io.github.dzmitryrak.tests.LeadCRUDTest","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","editLead"
"","9627","Check that panel could be validated","Build Verification Test","Tue Apr 22 08:48:56 GMT 2025","failed","Tue Apr 22 08:49:06 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","panelValidation"
