"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30594","Create Lead","Build Verification Test","Wed Apr 23 07:06:00 GMT 2025","passed","Wed Apr 23 07:06:31 GMT 2025","io.github.dzmitryrak.tests.LeadCRUDTest","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","createLead"
"","13441","Check Error Message","Build Verification Test","Wed Apr 23 07:07:49 GMT 2025","passed","Wed Apr 23 07:08:02 GMT 2025","io.github.dzmitryrak.tests.ReadModalErrorTest","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage"
"","16412","Create account with several fields specified","Build Verification Test","Wed Apr 23 07:06:32 GMT 2025","passed","Wed Apr 23 07:06:48 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields"
"","49890","Validate data from list view table by column name","Build Verification Test","Wed Apr 23 07:08:03 GMT 2025","passed","Wed Apr 23 07:08:53 GMT 2025","io.github.dzmitryrak.tests.GetDataFromTableTest","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName"
"","41271","Edit Lead","Build Verification Test","Wed Apr 23 07:07:01 GMT 2025","passed","Wed Apr 23 07:07:42 GMT 2025","io.github.dzmitryrak.tests.LeadCRUDTest","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","editLead"
"","37620","Edit Account","Build Verification Test","Wed Apr 23 07:07:10 GMT 2025","passed","Wed Apr 23 07:07:48 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount"
"","73105","Edit Contact","Build Verification Test","Wed Apr 23 07:07:06 GMT 2025","passed","Wed Apr 23 07:08:19 GMT 2025","io.github.dzmitryrak.tests.ContactCRUDTest","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","editContact"
"","12974","Check that listview sorting exists and works","Build Verification Test","Wed Apr 23 07:08:11 GMT 2025","passed","Wed Apr 23 07:08:24 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","sortingListView"
"","37591","Create Contact","Build Verification Test","Wed Apr 23 07:06:00 GMT 2025","passed","Wed Apr 23 07:06:38 GMT 2025","io.github.dzmitryrak.tests.ContactCRUDTest","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","createContact"
"","36356","Account CRUD test in a different language (Spanish)","Build Verification Test","Wed Apr 23 07:08:20 GMT 2025","passed","Wed Apr 23 07:08:56 GMT 2025","io.github.dzmitryrak.tests.SpanishLanguageTest","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish"
"","15509","Validate data from list view table by index","Build Verification Test","Wed Apr 23 07:08:53 GMT 2025","passed","Wed Apr 23 07:09:09 GMT 2025","io.github.dzmitryrak.tests.GetDataFromTableTest","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex"
"","20396","Delete Account","Build Verification Test","Wed Apr 23 07:06:49 GMT 2025","passed","Wed Apr 23 07:07:09 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount"
"","30755","Create Account","Build Verification Test","Wed Apr 23 07:06:00 GMT 2025","passed","Wed Apr 23 07:06:31 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount"
"","20481","Check that values of cells could be interacted","Build Verification Test","Wed Apr 23 07:08:44 GMT 2025","passed","Wed Apr 23 07:09:05 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","tableValidation"
"","26793","Delete Contact","Build Verification Test","Wed Apr 23 07:06:38 GMT 2025","failed","Wed Apr 23 07:07:05 GMT 2025","io.github.dzmitryrak.tests.ContactCRUDTest","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact"
"","15341","Check that we can click on any button on case detail page","Build Verification Test","Wed Apr 23 07:07:43 GMT 2025","passed","Wed Apr 23 07:07:59 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","clickButtonOnDetailPage"
"","10657","Check that panel could be validated","Build Verification Test","Wed Apr 23 07:07:59 GMT 2025","passed","Wed Apr 23 07:08:10 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","panelValidation"
"","29068","Delete Lead","Build Verification Test","Wed Apr 23 07:06:31 GMT 2025","passed","Wed Apr 23 07:07:01 GMT 2025","io.github.dzmitryrak.tests.LeadCRUDTest","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead"
"","19391","Check that correct case could be opened from table","Build Verification Test","Wed Apr 23 07:08:24 GMT 2025","passed","Wed Apr 23 07:08:44 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation"
