"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 20 09:54:09 GMT 2023","Thu Apr 20 09:55:16 GMT 2023","66905","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Thu Apr 20 09:56:25 GMT 2023","Thu Apr 20 09:58:02 GMT 2023","97198","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Thu Apr 20 09:55:17 GMT 2023","Thu Apr 20 09:56:24 GMT 2023","67762","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Thu Apr 20 09:56:43 GMT 2023","Thu Apr 20 09:57:53 GMT 2023","69994","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Thu Apr 20 09:55:53 GMT 2023","Thu Apr 20 09:56:42 GMT 2023","49837","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Thu Apr 20 09:57:33 GMT 2023","Thu Apr 20 09:57:50 GMT 2023","17701","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Thu Apr 20 09:57:09 GMT 2023","Thu Apr 20 09:57:32 GMT 2023","22630","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","clickButtonOnDetailPage","Check that we can click on any button on case detail page",""
"passed","Thu Apr 20 09:58:03 GMT 2023","Thu Apr 20 09:59:01 GMT 2023","57782","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish","Account CRUD test in a different language (Spanish)",""
"passed","Thu Apr 20 09:54:09 GMT 2023","Thu Apr 20 09:55:10 GMT 2023","60709","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Thu Apr 20 09:57:51 GMT 2023","Thu Apr 20 09:58:08 GMT 2023","17209","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Thu Apr 20 09:55:11 GMT 2023","Thu Apr 20 09:56:04 GMT 2023","53827","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Thu Apr 20 09:54:09 GMT 2023","Thu Apr 20 09:55:10 GMT 2023","60463","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Thu Apr 20 09:59:24 GMT 2023","Thu Apr 20 09:59:40 GMT 2023","15880","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Thu Apr 20 09:57:54 GMT 2023","Thu Apr 20 09:58:30 GMT 2023","36397","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Thu Apr 20 09:58:09 GMT 2023","Thu Apr 20 09:58:30 GMT 2023","20974","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Thu Apr 20 09:58:31 GMT 2023","Thu Apr 20 09:59:24 GMT 2023","52811","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Thu Apr 20 09:55:10 GMT 2023","Thu Apr 20 09:55:52 GMT 2023","41538","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Thu Apr 20 09:58:30 GMT 2023","Thu Apr 20 09:58:58 GMT 2023","27742","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Thu Apr 20 09:56:05 GMT 2023","Thu Apr 20 09:57:09 GMT 2023","63590","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
