"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 23 08:45:03 GMT 2023","Mon Jan 23 08:45:46 GMT 2023","43304","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Mon Jan 23 08:48:33 GMT 2023","Mon Jan 23 08:49:06 GMT 2023","32943","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Mon Jan 23 08:45:47 GMT 2023","Mon Jan 23 08:46:28 GMT 2023","41619","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"failed","Mon Jan 23 08:47:29 GMT 2023","Mon Jan 23 08:47:51 GMT 2023","22068","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Mon Jan 23 08:46:35 GMT 2023","Mon Jan 23 08:47:24 GMT 2023","49491","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Mon Jan 23 08:47:52 GMT 2023","Mon Jan 23 08:48:17 GMT 2023","25193","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Mon Jan 23 08:45:03 GMT 2023","Mon Jan 23 08:45:56 GMT 2023","52900","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Mon Jan 23 08:46:06 GMT 2023","Mon Jan 23 08:47:17 GMT 2023","71268","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Mon Jan 23 08:48:18 GMT 2023","Mon Jan 23 08:48:51 GMT 2023","33125","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Mon Jan 23 08:47:18 GMT 2023","Mon Jan 23 08:48:50 GMT 2023","91796","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Mon Jan 23 08:46:29 GMT 2023","Mon Jan 23 08:47:29 GMT 2023","59515","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Mon Jan 23 08:47:25 GMT 2023","Mon Jan 23 08:48:32 GMT 2023","67260","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Mon Jan 23 08:45:56 GMT 2023","Mon Jan 23 08:46:34 GMT 2023","37579","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Mon Jan 23 08:48:52 GMT 2023","Mon Jan 23 08:49:17 GMT 2023","24979","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Mon Jan 23 08:45:03 GMT 2023","Mon Jan 23 08:46:05 GMT 2023","62512","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
