"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 29 12:09:52 GMT 2022","Thu Dec 29 12:10:38 GMT 2022","45900","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Thu Dec 29 12:09:52 GMT 2022","Thu Dec 29 12:10:54 GMT 2022","61843","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Thu Dec 29 12:09:18 GMT 2022","Thu Dec 29 12:09:52 GMT 2022","33726","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Thu Dec 29 12:08:53 GMT 2022","Thu Dec 29 12:09:25 GMT 2022","32265","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Thu Dec 29 12:08:13 GMT 2022","Thu Dec 29 12:09:02 GMT 2022","48570","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Thu Dec 29 12:09:26 GMT 2022","Thu Dec 29 12:10:16 GMT 2022","49681","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Thu Dec 29 12:08:13 GMT 2022","Thu Dec 29 12:08:55 GMT 2022","41969","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Thu Dec 29 12:08:56 GMT 2022","Thu Dec 29 12:09:17 GMT 2022","21050","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Thu Dec 29 12:08:13 GMT 2022","Thu Dec 29 12:08:52 GMT 2022","38906","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Thu Dec 29 12:10:17 GMT 2022","Thu Dec 29 12:10:37 GMT 2022","20716","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Thu Dec 29 12:09:03 GMT 2022","Thu Dec 29 12:09:51 GMT 2022","48609","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
