"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Jan 10 15:11:39 GMT 2023","Tue Jan 10 15:11:39 GMT 2023","6","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Tue Jan 10 15:11:13 GMT 2023","Tue Jan 10 15:12:00 GMT 2023","46929","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Tue Jan 10 15:09:26 GMT 2023","Tue Jan 10 15:10:11 GMT 2023","45002","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Tue Jan 10 15:11:57 GMT 2023","Tue Jan 10 15:12:13 GMT 2023","16758","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Tue Jan 10 15:09:26 GMT 2023","Tue Jan 10 15:10:00 GMT 2023","34170","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Tue Jan 10 15:10:12 GMT 2023","Tue Jan 10 15:10:40 GMT 2023","27869","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Tue Jan 10 15:12:14 GMT 2023","Tue Jan 10 15:12:34 GMT 2023","19837","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Tue Jan 10 15:10:40 GMT 2023","Tue Jan 10 15:11:12 GMT 2023","31960","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"broken","Tue Jan 10 15:11:39 GMT 2023","Tue Jan 10 15:11:39 GMT 2023","2","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","setUp","Open browser",""
"passed","Tue Jan 10 15:12:00 GMT 2023","Tue Jan 10 15:12:24 GMT 2023","23886","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Tue Jan 10 15:11:40 GMT 2023","Tue Jan 10 15:11:56 GMT 2023","16153","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"skipped","Tue Jan 10 15:11:39 GMT 2023","Tue Jan 10 15:11:39 GMT 2023","0","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Tue Jan 10 15:09:26 GMT 2023","Tue Jan 10 15:10:16 GMT 2023","50153","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Tue Jan 10 15:10:17 GMT 2023","Tue Jan 10 15:11:04 GMT 2023","46738","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Tue Jan 10 15:11:04 GMT 2023","Tue Jan 10 15:12:09 GMT 2023","65026","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
