"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 24 09:26:24 GMT 2023","Fri Feb 24 09:27:14 GMT 2023","49870","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Fri Feb 24 09:28:17 GMT 2023","Fri Feb 24 09:28:49 GMT 2023","32554","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Fri Feb 24 09:28:53 GMT 2023","Fri Feb 24 09:29:17 GMT 2023","23900","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Fri Feb 24 09:25:56 GMT 2023","Fri Feb 24 09:27:01 GMT 2023","65408","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Fri Feb 24 09:27:15 GMT 2023","Fri Feb 24 09:28:17 GMT 2023","62283","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Fri Feb 24 09:28:50 GMT 2023","Fri Feb 24 09:29:16 GMT 2023","26051","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Fri Feb 24 09:24:52 GMT 2023","Fri Feb 24 09:25:47 GMT 2023","54415","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Fri Feb 24 09:27:45 GMT 2023","Fri Feb 24 09:28:16 GMT 2023","31341","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Fri Feb 24 09:29:17 GMT 2023","Fri Feb 24 09:29:36 GMT 2023","18410","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Fri Feb 24 09:28:18 GMT 2023","Fri Feb 24 09:28:52 GMT 2023","34801","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Fri Feb 24 09:26:17 GMT 2023","Fri Feb 24 09:27:21 GMT 2023","63515","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Fri Feb 24 09:27:22 GMT 2023","Fri Feb 24 09:27:44 GMT 2023","22001","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Fri Feb 24 09:24:52 GMT 2023","Fri Feb 24 09:25:55 GMT 2023","62641","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Fri Feb 24 09:25:48 GMT 2023","Fri Feb 24 09:26:23 GMT 2023","35827","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Fri Feb 24 09:25:37 GMT 2023","Fri Feb 24 09:26:17 GMT 2023","39982","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Fri Feb 24 09:27:02 GMT 2023","Fri Feb 24 09:28:48 GMT 2023","105219","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Fri Feb 24 09:24:52 GMT 2023","Fri Feb 24 09:25:36 GMT 2023","43480","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
