"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 12 11:07:07 GMT 2023","Thu Jan 12 11:07:31 GMT 2023","23587","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Thu Jan 12 11:04:08 GMT 2023","Thu Jan 12 11:04:45 GMT 2023","37655","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Thu Jan 12 11:06:10 GMT 2023","Thu Jan 12 11:07:28 GMT 2023","78567","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Thu Jan 12 11:06:08 GMT 2023","Thu Jan 12 11:06:22 GMT 2023","14375","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Thu Jan 12 11:04:08 GMT 2023","Thu Jan 12 11:05:01 GMT 2023","53474","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"failed","Thu Jan 12 11:06:41 GMT 2023","Thu Jan 12 11:07:14 GMT 2023","33263","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Thu Jan 12 11:05:19 GMT 2023","Thu Jan 12 11:06:07 GMT 2023","47940","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Thu Jan 12 11:04:46 GMT 2023","Thu Jan 12 11:05:18 GMT 2023","32502","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Thu Jan 12 11:04:08 GMT 2023","Thu Jan 12 11:04:54 GMT 2023","46174","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Thu Jan 12 11:05:02 GMT 2023","Thu Jan 12 11:06:09 GMT 2023","67306","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Thu Jan 12 11:06:23 GMT 2023","Thu Jan 12 11:06:41 GMT 2023","17596","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Thu Jan 12 11:06:12 GMT 2023","Thu Jan 12 11:07:07 GMT 2023","54644","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"failed","Thu Jan 12 11:04:54 GMT 2023","Thu Jan 12 11:05:28 GMT 2023","33233","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Thu Jan 12 11:05:29 GMT 2023","Thu Jan 12 11:06:11 GMT 2023","42698","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
