"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 28 09:49:39 GMT 2023","Tue Feb 28 09:50:00 GMT 2023","21713","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Tue Feb 28 09:46:32 GMT 2023","Tue Feb 28 09:47:07 GMT 2023","34702","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Tue Feb 28 09:48:35 GMT 2023","Tue Feb 28 09:49:31 GMT 2023","55511","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Tue Feb 28 09:47:20 GMT 2023","Tue Feb 28 09:47:51 GMT 2023","30980","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Tue Feb 28 09:47:27 GMT 2023","Tue Feb 28 09:48:29 GMT 2023","62208","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Tue Feb 28 09:49:32 GMT 2023","Tue Feb 28 09:49:59 GMT 2023","27768","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Tue Feb 28 09:47:08 GMT 2023","Tue Feb 28 09:47:40 GMT 2023","32470","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Tue Feb 28 09:46:32 GMT 2023","Tue Feb 28 09:47:26 GMT 2023","53913","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Tue Feb 28 09:48:31 GMT 2023","Tue Feb 28 09:48:49 GMT 2023","17931","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Tue Feb 28 09:50:00 GMT 2023","Tue Feb 28 09:50:49 GMT 2023","48809","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Tue Feb 28 09:46:32 GMT 2023","Tue Feb 28 09:47:20 GMT 2023","47673","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Tue Feb 28 09:48:30 GMT 2023","Tue Feb 28 09:49:43 GMT 2023","73604","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Tue Feb 28 09:49:11 GMT 2023","Tue Feb 28 09:49:38 GMT 2023","27248","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Tue Feb 28 09:48:50 GMT 2023","Tue Feb 28 09:49:10 GMT 2023","20047","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Tue Feb 28 09:50:49 GMT 2023","Tue Feb 28 09:51:06 GMT 2023","16914","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Tue Feb 28 09:47:41 GMT 2023","Tue Feb 28 09:48:31 GMT 2023","49954","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Tue Feb 28 09:47:52 GMT 2023","Tue Feb 28 09:48:35 GMT 2023","42756","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
