"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 09 21:11:54 GMT 2023","Thu Mar 09 21:12:57 GMT 2023","62676","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Thu Mar 09 21:10:28 GMT 2023","Thu Mar 09 21:11:08 GMT 2023","39910","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Thu Mar 09 21:11:49 GMT 2023","Thu Mar 09 21:12:09 GMT 2023","20362","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Thu Mar 09 21:11:31 GMT 2023","Thu Mar 09 21:11:48 GMT 2023","16915","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Thu Mar 09 21:09:36 GMT 2023","Thu Mar 09 21:10:04 GMT 2023","28128","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Thu Mar 09 21:11:49 GMT 2023","Thu Mar 09 21:13:09 GMT 2023","80648","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Thu Mar 09 21:10:31 GMT 2023","Thu Mar 09 21:11:15 GMT 2023","44423","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"failed","Thu Mar 09 21:12:31 GMT 2023","Thu Mar 09 21:13:08 GMT 2023","37092","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Thu Mar 09 21:10:04 GMT 2023","Thu Mar 09 21:10:30 GMT 2023","25789","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Thu Mar 09 21:11:16 GMT 2023","Thu Mar 09 21:11:31 GMT 2023","15046","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Thu Mar 09 21:10:47 GMT 2023","Thu Mar 09 21:11:48 GMT 2023","60785","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Thu Mar 09 21:09:36 GMT 2023","Thu Mar 09 21:10:27 GMT 2023","51569","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Thu Mar 09 21:13:09 GMT 2023","Thu Mar 09 21:13:55 GMT 2023","45588","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Thu Mar 09 21:12:10 GMT 2023","Thu Mar 09 21:12:30 GMT 2023","20574","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Thu Mar 09 21:09:36 GMT 2023","Thu Mar 09 21:10:46 GMT 2023","70753","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Thu Mar 09 21:11:08 GMT 2023","Thu Mar 09 21:11:54 GMT 2023","45150","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Thu Mar 09 21:13:55 GMT 2023","Thu Mar 09 21:14:10 GMT 2023","15224","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Thu Mar 09 21:13:10 GMT 2023","Thu Mar 09 21:14:06 GMT 2023","56012","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish","Account CRUD test in a different language (Spanish)",""
