"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 14 12:55:38 GMT 2023","Fri Apr 14 12:56:21 GMT 2023","43671","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Fri Apr 14 12:52:28 GMT 2023","Fri Apr 14 12:53:07 GMT 2023","38853","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"failed","Fri Apr 14 12:53:55 GMT 2023","Fri Apr 14 12:54:41 GMT 2023","45367","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","clickButtonOnDetailPage","Check that we can click on any button on case detail page",""
"passed","Fri Apr 14 12:53:08 GMT 2023","Fri Apr 14 12:53:54 GMT 2023","46751","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Fri Apr 14 12:51:52 GMT 2023","Fri Apr 14 12:53:10 GMT 2023","78479","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Fri Apr 14 12:55:53 GMT 2023","Fri Apr 14 12:56:20 GMT 2023","27148","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Fri Apr 14 12:54:31 GMT 2023","Fri Apr 14 12:55:37 GMT 2023","65847","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Fri Apr 14 12:51:52 GMT 2023","Fri Apr 14 12:52:27 GMT 2023","35900","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Fri Apr 14 12:57:16 GMT 2023","Fri Apr 14 12:57:33 GMT 2023","17075","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Fri Apr 14 12:55:51 GMT 2023","Fri Apr 14 12:56:42 GMT 2023","50960","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish","Account CRUD test in a different language (Spanish)",""
"failed","Fri Apr 14 12:54:41 GMT 2023","Fri Apr 14 12:55:03 GMT 2023","22391","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Fri Apr 14 12:56:22 GMT 2023","Fri Apr 14 12:57:16 GMT 2023","53469","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Fri Apr 14 12:51:51 GMT 2023","Fri Apr 14 12:52:52 GMT 2023","61000","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Fri Apr 14 12:53:11 GMT 2023","Fri Apr 14 12:54:21 GMT 2023","70176","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Fri Apr 14 12:54:21 GMT 2023","Fri Apr 14 12:55:51 GMT 2023","89211","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Fri Apr 14 12:52:53 GMT 2023","Fri Apr 14 12:53:37 GMT 2023","43578","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Fri Apr 14 12:55:04 GMT 2023","Fri Apr 14 12:55:27 GMT 2023","22985","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Fri Apr 14 12:53:37 GMT 2023","Fri Apr 14 12:54:30 GMT 2023","53043","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Fri Apr 14 12:55:28 GMT 2023","Fri Apr 14 12:55:52 GMT 2023","24323","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
