"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 05 23:18:21 GMT 2023","Sun Mar 05 23:18:40 GMT 2023","18903","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Sun Mar 05 23:15:49 GMT 2023","Sun Mar 05 23:16:49 GMT 2023","59853","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Sun Mar 05 23:15:49 GMT 2023","Sun Mar 05 23:17:08 GMT 2023","79237","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Sun Mar 05 23:18:41 GMT 2023","Sun Mar 05 23:19:06 GMT 2023","25117","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Sun Mar 05 23:17:03 GMT 2023","Sun Mar 05 23:17:57 GMT 2023","53862","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Sun Mar 05 23:19:07 GMT 2023","Sun Mar 05 23:19:43 GMT 2023","36256","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Sun Mar 05 23:17:09 GMT 2023","Sun Mar 05 23:18:16 GMT 2023","67040","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Sun Mar 05 23:15:49 GMT 2023","Sun Mar 05 23:16:24 GMT 2023","34353","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"failed","Sun Mar 05 23:19:59 GMT 2023","Sun Mar 05 23:20:23 GMT 2023","24675","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish","Account CRUD test in a different language (Spanish)",""
"passed","Sun Mar 05 23:18:17 GMT 2023","Sun Mar 05 23:19:58 GMT 2023","101284","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Sun Mar 05 23:16:50 GMT 2023","Sun Mar 05 23:17:36 GMT 2023","45862","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Sun Mar 05 23:18:30 GMT 2023","Sun Mar 05 23:19:42 GMT 2023","71873","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Sun Mar 05 23:17:37 GMT 2023","Sun Mar 05 23:18:29 GMT 2023","52940","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"broken","Sun Mar 05 23:21:58 GMT 2023","Sun Mar 05 23:21:58 GMT 2023","0","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","setUp","Open browser",""
"passed","Sun Mar 05 23:17:58 GMT 2023","Sun Mar 05 23:18:21 GMT 2023","22384","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Sun Mar 05 23:16:24 GMT 2023","Sun Mar 05 23:17:03 GMT 2023","38200","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"skipped","Sun Mar 05 23:21:58 GMT 2023","Sun Mar 05 23:21:58 GMT 2023","1","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"skipped","Sun Mar 05 23:21:58 GMT 2023","Sun Mar 05 23:21:58 GMT 2023","0","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Sun Mar 05 23:19:43 GMT 2023","Sun Mar 05 23:20:20 GMT 2023","36764","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
