"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 26 18:52:04 GMT 2022","Mon Dec 26 18:53:01 GMT 2022","57149","Command line suite","Command line test","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Mon Dec 26 18:55:54 GMT 2022","Mon Dec 26 18:56:25 GMT 2022","30422","Command line suite","Command line test","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"failed","Mon Dec 26 18:50:26 GMT 2022","Mon Dec 26 18:50:42 GMT 2022","16376","Command line suite","Command line test","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Mon Dec 26 18:53:01 GMT 2022","Mon Dec 26 18:53:34 GMT 2022","32907","Command line suite","Command line test","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Mon Dec 26 18:51:19 GMT 2022","Mon Dec 26 18:52:03 GMT 2022","44433","Command line suite","Command line test","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Mon Dec 26 18:54:01 GMT 2022","Mon Dec 26 18:54:32 GMT 2022","30594","Command line suite","Command line test","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Mon Dec 26 18:50:43 GMT 2022","Mon Dec 26 18:51:18 GMT 2022","35305","Command line suite","Command line test","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Mon Dec 26 18:55:14 GMT 2022","Mon Dec 26 18:55:33 GMT 2022","19604","Command line suite","Command line test","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Mon Dec 26 18:53:34 GMT 2022","Mon Dec 26 18:54:01 GMT 2022","26399","Command line suite","Command line test","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Mon Dec 26 18:55:34 GMT 2022","Mon Dec 26 18:55:54 GMT 2022","20186","Command line suite","Command line test","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Mon Dec 26 18:54:32 GMT 2022","Mon Dec 26 18:55:13 GMT 2022","40933","Command line suite","Command line test","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
