"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 05 23:11:30 GMT 2023","Sun Mar 05 23:11:47 GMT 2023","17227","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"failed","Sun Mar 05 23:10:27 GMT 2023","Sun Mar 05 23:10:51 GMT 2023","24075","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish","Account CRUD test in a different language (Spanish)",""
"passed","Sun Mar 05 23:08:48 GMT 2023","Sun Mar 05 23:10:27 GMT 2023","98524","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Sun Mar 05 23:06:19 GMT 2023","Sun Mar 05 23:06:54 GMT 2023","34829","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Sun Mar 05 23:08:23 GMT 2023","Sun Mar 05 23:08:47 GMT 2023","23236","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"failed","Sun Mar 05 23:08:04 GMT 2023","Sun Mar 05 23:09:00 GMT 2023","56562","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Sun Mar 05 23:10:01 GMT 2023","Sun Mar 05 23:10:39 GMT 2023","38416","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Sun Mar 05 23:09:30 GMT 2023","Sun Mar 05 23:10:00 GMT 2023","30392","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Sun Mar 05 23:06:19 GMT 2023","Sun Mar 05 23:07:19 GMT 2023","59460","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Sun Mar 05 23:06:19 GMT 2023","Sun Mar 05 23:07:28 GMT 2023","68740","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Sun Mar 05 23:07:29 GMT 2023","Sun Mar 05 23:08:48 GMT 2023","79041","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Sun Mar 05 23:09:01 GMT 2023","Sun Mar 05 23:10:11 GMT 2023","70021","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Sun Mar 05 23:10:39 GMT 2023","Sun Mar 05 23:11:30 GMT 2023","50119","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Sun Mar 05 23:09:07 GMT 2023","Sun Mar 05 23:09:29 GMT 2023","22484","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Sun Mar 05 23:08:47 GMT 2023","Sun Mar 05 23:09:06 GMT 2023","18710","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Sun Mar 05 23:07:34 GMT 2023","Sun Mar 05 23:08:22 GMT 2023","48708","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Sun Mar 05 23:06:55 GMT 2023","Sun Mar 05 23:07:33 GMT 2023","38599","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Sun Mar 05 23:07:19 GMT 2023","Sun Mar 05 23:08:03 GMT 2023","43947","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
