"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 14 15:58:08 GMT 2023","Fri Apr 14 15:59:03 GMT 2023","55082","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Fri Apr 14 15:57:58 GMT 2023","Fri Apr 14 15:58:40 GMT 2023","41210","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Fri Apr 14 16:02:08 GMT 2023","Fri Apr 14 16:02:24 GMT 2023","15566","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Fri Apr 14 15:57:02 GMT 2023","Fri Apr 14 15:57:57 GMT 2023","54938","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Fri Apr 14 15:57:02 GMT 2023","Fri Apr 14 15:58:22 GMT 2023","79047","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Fri Apr 14 16:01:17 GMT 2023","Fri Apr 14 16:02:08 GMT 2023","50776","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Fri Apr 14 15:59:28 GMT 2023","Fri Apr 14 16:00:58 GMT 2023","89498","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Fri Apr 14 15:58:22 GMT 2023","Fri Apr 14 15:59:27 GMT 2023","64987","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Fri Apr 14 16:00:25 GMT 2023","Fri Apr 14 16:00:53 GMT 2023","28172","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Fri Apr 14 15:57:02 GMT 2023","Fri Apr 14 15:57:35 GMT 2023","32658","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Fri Apr 14 15:59:28 GMT 2023","Fri Apr 14 15:59:46 GMT 2023","18046","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Fri Apr 14 15:59:47 GMT 2023","Fri Apr 14 16:00:00 GMT 2023","13330","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Fri Apr 14 15:57:36 GMT 2023","Fri Apr 14 15:58:07 GMT 2023","31149","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Fri Apr 14 15:59:33 GMT 2023","Fri Apr 14 16:00:38 GMT 2023","64993","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Fri Apr 14 16:00:00 GMT 2023","Fri Apr 14 16:00:24 GMT 2023","23621","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Fri Apr 14 16:00:38 GMT 2023","Fri Apr 14 16:01:16 GMT 2023","38085","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Fri Apr 14 15:58:40 GMT 2023","Fri Apr 14 15:59:32 GMT 2023","51805","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Fri Apr 14 16:00:58 GMT 2023","Fri Apr 14 16:01:52 GMT 2023","53914","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish","Account CRUD test in a different language (Spanish)",""
"passed","Fri Apr 14 15:59:03 GMT 2023","Fri Apr 14 15:59:27 GMT 2023","23842","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","clickButtonOnDetailPage","Check that we can click on any button on case detail page",""
