"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20821","Check that values of cells could be interacted","Build Verification Test","Wed May 07 10:30:49 GMT 2025","passed","Wed May 07 10:31:10 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","tableValidation"
"","54589","Delete Lead","Build Verification Test","Wed May 07 10:27:09 GMT 2025","passed","Wed May 07 10:28:04 GMT 2025","io.github.dzmitryrak.tests.LeadCRUDTest","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead"
"","61006","Create Lead","Build Verification Test","Wed May 07 10:26:08 GMT 2025","passed","Wed May 07 10:27:09 GMT 2025","io.github.dzmitryrak.tests.LeadCRUDTest","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","createLead"
"","56335","Edit Account","Build Verification Test","Wed May 07 10:28:44 GMT 2025","failed","Wed May 07 10:29:40 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount"
"","15140","Validate data from list view table by index","Build Verification Test","Wed May 07 10:31:01 GMT 2025","passed","Wed May 07 10:31:16 GMT 2025","io.github.dzmitryrak.tests.GetDataFromTableTest","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex"
"","50479","Delete Account","Build Verification Test","Wed May 07 10:27:53 GMT 2025","passed","Wed May 07 10:28:43 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount"
"","45065","Check Error Message","Build Verification Test","Wed May 07 10:29:41 GMT 2025","passed","Wed May 07 10:30:26 GMT 2025","io.github.dzmitryrak.tests.ReadModalErrorTest","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage"
"","64503","Create Contact","Build Verification Test","Wed May 07 10:26:08 GMT 2025","passed","Wed May 07 10:27:12 GMT 2025","io.github.dzmitryrak.tests.ContactCRUDTest","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","createContact"
"","47760","Account CRUD test in a different language (Spanish)","Build Verification Test","Wed May 07 10:29:50 GMT 2025","passed","Wed May 07 10:30:38 GMT 2025","io.github.dzmitryrak.tests.SpanishLanguageTest","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish"
"","67970","Delete Contact","Build Verification Test","Wed May 07 10:27:13 GMT 2025","passed","Wed May 07 10:28:21 GMT 2025","io.github.dzmitryrak.tests.ContactCRUDTest","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact"
"","58164","Create Account","Build Verification Test","Wed May 07 10:26:08 GMT 2025","passed","Wed May 07 10:27:06 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount"
"","62274","Edit Lead","Build Verification Test","Wed May 07 10:28:05 GMT 2025","passed","Wed May 07 10:29:07 GMT 2025","io.github.dzmitryrak.tests.LeadCRUDTest","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","editLead"
"","33910","Validate data from list view table by column name","Build Verification Test","Wed May 07 10:30:27 GMT 2025","failed","Wed May 07 10:31:01 GMT 2025","io.github.dzmitryrak.tests.GetDataFromTableTest","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName"
"","37179","Check that we can click on any button on case detail page","Build Verification Test","Wed May 07 10:29:08 GMT 2025","passed","Wed May 07 10:29:45 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","clickButtonOnDetailPage"
"","34097","Check that listview sorting exists and works","Build Verification Test","Wed May 07 10:29:56 GMT 2025","failed","Wed May 07 10:30:30 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","sortingListView"
"","17486","Check that correct case could be opened from table","Build Verification Test","Wed May 07 10:30:31 GMT 2025","passed","Wed May 07 10:30:48 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation"
"","45767","Create account with several fields specified","Build Verification Test","Wed May 07 10:27:07 GMT 2025","passed","Wed May 07 10:27:52 GMT 2025","io.github.dzmitryrak.tests.AccountCRUDTest","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields"
"","10128","Check that panel could be validated","Build Verification Test","Wed May 07 10:29:46 GMT 2025","passed","Wed May 07 10:29:56 GMT 2025","io.github.dzmitryrak.tests.CaseTest","Cases","io.github.dzmitryrak.tests.CaseTest","panelValidation"
"","87745","Edit Contact","Build Verification Test","Wed May 07 10:28:21 GMT 2025","passed","Wed May 07 10:29:49 GMT 2025","io.github.dzmitryrak.tests.ContactCRUDTest","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","editContact"
