"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 03 11:22:09 GMT 2023","Fri Mar 03 11:23:04 GMT 2023","54943","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Fri Mar 03 11:23:05 GMT 2023","Fri Mar 03 11:23:43 GMT 2023","38286","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Fri Mar 03 11:26:36 GMT 2023","Fri Mar 03 11:26:51 GMT 2023","14647","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Fri Mar 03 11:23:55 GMT 2023","Fri Mar 03 11:24:15 GMT 2023","19458","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Fri Mar 03 11:22:09 GMT 2023","Fri Mar 03 11:23:17 GMT 2023","67718","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Fri Mar 03 11:24:31 GMT 2023","Fri Mar 03 11:24:52 GMT 2023","20974","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Fri Mar 03 11:23:17 GMT 2023","Fri Mar 03 11:24:22 GMT 2023","64240","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Fri Mar 03 11:24:22 GMT 2023","Fri Mar 03 11:25:46 GMT 2023","84039","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Fri Mar 03 11:23:10 GMT 2023","Fri Mar 03 11:23:54 GMT 2023","44560","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Fri Mar 03 11:25:52 GMT 2023","Fri Mar 03 11:26:36 GMT 2023","43721","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Fri Mar 03 11:24:15 GMT 2023","Fri Mar 03 11:24:31 GMT 2023","15321","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Fri Mar 03 11:22:09 GMT 2023","Fri Mar 03 11:22:38 GMT 2023","28583","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Fri Mar 03 11:22:38 GMT 2023","Fri Mar 03 11:23:09 GMT 2023","30608","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Fri Mar 03 11:24:53 GMT 2023","Fri Mar 03 11:25:14 GMT 2023","21068","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Fri Mar 03 11:23:44 GMT 2023","Fri Mar 03 11:24:32 GMT 2023","47813","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Fri Mar 03 11:24:32 GMT 2023","Fri Mar 03 11:25:35 GMT 2023","63055","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Fri Mar 03 11:25:15 GMT 2023","Fri Mar 03 11:25:52 GMT 2023","37040","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
