"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 29 06:39:31 GMT 2022","Thu Dec 29 06:40:48 GMT 2022","76356","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Thu Dec 29 06:39:02 GMT 2022","Thu Dec 29 06:40:09 GMT 2022","66716","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Thu Dec 29 06:37:28 GMT 2022","Thu Dec 29 06:38:31 GMT 2022","63055","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Thu Dec 29 06:39:00 GMT 2022","Thu Dec 29 06:39:41 GMT 2022","41243","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Thu Dec 29 06:39:42 GMT 2022","Thu Dec 29 06:40:40 GMT 2022","58325","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Thu Dec 29 06:40:10 GMT 2022","Thu Dec 29 06:40:34 GMT 2022","23571","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Thu Dec 29 06:38:20 GMT 2022","Thu Dec 29 06:39:02 GMT 2022","41895","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Thu Dec 29 06:37:28 GMT 2022","Thu Dec 29 06:38:19 GMT 2022","50603","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Thu Dec 29 06:37:28 GMT 2022","Thu Dec 29 06:38:22 GMT 2022","53572","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Thu Dec 29 06:38:23 GMT 2022","Thu Dec 29 06:38:59 GMT 2022","36510","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Thu Dec 29 06:38:32 GMT 2022","Thu Dec 29 06:39:31 GMT 2022","58555","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
