"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 19 16:29:48 GMT 2023","Thu Jan 19 16:30:11 GMT 2023","22370","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Thu Jan 19 16:31:05 GMT 2023","Thu Jan 19 16:31:30 GMT 2023","25072","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Thu Jan 19 16:28:54 GMT 2023","Thu Jan 19 16:29:47 GMT 2023","52623","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Thu Jan 19 16:29:20 GMT 2023","Thu Jan 19 16:31:06 GMT 2023","105369","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Thu Jan 19 16:30:12 GMT 2023","Thu Jan 19 16:30:33 GMT 2023","21144","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Thu Jan 19 16:31:46 GMT 2023","Thu Jan 19 16:32:04 GMT 2023","17405","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"passed","Thu Jan 19 16:30:34 GMT 2023","Thu Jan 19 16:31:05 GMT 2023","30759","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Thu Jan 19 16:27:16 GMT 2023","Thu Jan 19 16:28:16 GMT 2023","59623","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Thu Jan 19 16:28:14 GMT 2023","Thu Jan 19 16:29:19 GMT 2023","64855","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Thu Jan 19 16:29:48 GMT 2023","Thu Jan 19 16:30:54 GMT 2023","66394","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Thu Jan 19 16:27:16 GMT 2023","Thu Jan 19 16:28:04 GMT 2023","47924","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Thu Jan 19 16:28:17 GMT 2023","Thu Jan 19 16:28:54 GMT 2023","36984","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Thu Jan 19 16:28:05 GMT 2023","Thu Jan 19 16:28:45 GMT 2023","40014","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Thu Jan 19 16:28:46 GMT 2023","Thu Jan 19 16:29:48 GMT 2023","61790","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Thu Jan 19 16:30:55 GMT 2023","Thu Jan 19 16:31:27 GMT 2023","31525","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Thu Jan 19 16:31:27 GMT 2023","Thu Jan 19 16:31:46 GMT 2023","18136","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Thu Jan 19 16:27:16 GMT 2023","Thu Jan 19 16:28:14 GMT 2023","57562","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
