"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 29 13:18:19 GMT 2022","Thu Dec 29 13:18:55 GMT 2022","35373","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Thu Dec 29 13:20:21 GMT 2022","Thu Dec 29 13:21:12 GMT 2022","50602","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Thu Dec 29 13:20:16 GMT 2022","Thu Dec 29 13:20:33 GMT 2022","17014","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Thu Dec 29 13:19:05 GMT 2022","Thu Dec 29 13:19:37 GMT 2022","31996","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Thu Dec 29 13:19:30 GMT 2022","Thu Dec 29 13:20:15 GMT 2022","44547","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Thu Dec 29 13:18:19 GMT 2022","Thu Dec 29 13:19:04 GMT 2022","44898","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Thu Dec 29 13:18:19 GMT 2022","Thu Dec 29 13:19:16 GMT 2022","56391","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Thu Dec 29 13:19:37 GMT 2022","Thu Dec 29 13:20:20 GMT 2022","43150","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"passed","Thu Dec 29 13:19:16 GMT 2022","Thu Dec 29 13:20:11 GMT 2022","54309","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"passed","Thu Dec 29 13:18:55 GMT 2022","Thu Dec 29 13:19:30 GMT 2022","34079","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Thu Dec 29 13:20:11 GMT 2022","Thu Dec 29 13:21:21 GMT 2022","69277","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
