"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Apr 14 12:54:18 GMT 2023","Fri Apr 14 12:54:18 GMT 2023","0","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"passed","Fri Apr 14 12:51:42 GMT 2023","Fri Apr 14 12:52:40 GMT 2023","58091","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Fri Apr 14 12:55:55 GMT 2023","Fri Apr 14 12:56:13 GMT 2023","17911","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"skipped","Fri Apr 14 12:54:18 GMT 2023","Fri Apr 14 12:54:18 GMT 2023","0","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"failed","Fri Apr 14 12:53:33 GMT 2023","Fri Apr 14 12:54:10 GMT 2023","37027","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","clickButtonOnDetailPage","Check that we can click on any button on case detail page",""
"passed","Fri Apr 14 12:52:52 GMT 2023","Fri Apr 14 12:53:33 GMT 2023","40607","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Fri Apr 14 12:52:14 GMT 2023","Fri Apr 14 12:52:52 GMT 2023","37589","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"passed","Fri Apr 14 12:51:42 GMT 2023","Fri Apr 14 12:52:13 GMT 2023","31757","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Fri Apr 14 12:51:42 GMT 2023","Fri Apr 14 12:52:51 GMT 2023","69745","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"skipped","Fri Apr 14 12:54:18 GMT 2023","Fri Apr 14 12:54:18 GMT 2023","0","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"skipped","Fri Apr 14 12:55:49 GMT 2023","Fri Apr 14 12:55:49 GMT 2023","0","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Fri Apr 14 12:53:48 GMT 2023","Fri Apr 14 12:55:07 GMT 2023","78923","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Fri Apr 14 12:52:52 GMT 2023","Fri Apr 14 12:53:48 GMT 2023","56021","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
"skipped","Fri Apr 14 12:55:49 GMT 2023","Fri Apr 14 12:55:49 GMT 2023","0","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"skipped","Fri Apr 14 12:55:49 GMT 2023","Fri Apr 14 12:55:49 GMT 2023","0","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"skipped","Fri Apr 14 12:55:49 GMT 2023","Fri Apr 14 12:55:49 GMT 2023","0","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Fri Apr 14 12:54:19 GMT 2023","Fri Apr 14 12:54:58 GMT 2023","39548","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"broken","Fri Apr 14 12:55:49 GMT 2023","Fri Apr 14 12:55:49 GMT 2023","2","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","setUp","Open browser",""
"passed","Fri Apr 14 12:54:59 GMT 2023","Fri Apr 14 12:55:55 GMT 2023","56038","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"broken","Fri Apr 14 12:54:18 GMT 2023","Fri Apr 14 12:54:18 GMT 2023","2","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","setUp","Open browser",""
"passed","Fri Apr 14 12:55:08 GMT 2023","Fri Apr 14 12:55:57 GMT 2023","48769","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish","Account CRUD test in a different language (Spanish)",""
