"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 05 21:56:27 GMT 2023","Sun Mar 05 21:57:21 GMT 2023","54593","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","editAccount","Edit Account",""
"broken","Sun Mar 05 21:59:01 GMT 2023","Sun Mar 05 21:59:01 GMT 2023","0","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","io.github.dzmitryrak.tests.SpanishLanguageTest","setUp","Open browser",""
"passed","Sun Mar 05 21:56:06 GMT 2023","Sun Mar 05 21:57:23 GMT 2023","77516","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","editContact","Edit Contact",""
"passed","Sun Mar 05 21:55:43 GMT 2023","Sun Mar 05 21:56:00 GMT 2023","16872","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","panelValidation","Check that panel could be validated",""
"passed","Sun Mar 05 21:55:01 GMT 2023","Sun Mar 05 21:55:42 GMT 2023","41679","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","editLead","Edit Lead",""
"passed","Sun Mar 05 21:57:22 GMT 2023","Sun Mar 05 21:57:53 GMT 2023","30674","Build Verification Test","Others","io.github.dzmitryrak.tests.ReadModalErrorTest","io.github.dzmitryrak.tests.ReadModalErrorTest","testErrorMessage","Check Error Message",""
"passed","Sun Mar 05 21:57:53 GMT 2023","Sun Mar 05 21:58:34 GMT 2023","40848","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByColumnName","Validate data from list view table by column name",""
"passed","Sun Mar 05 21:54:57 GMT 2023","Sun Mar 05 21:55:37 GMT 2023","40603","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccountSomeFields","Create account with several fields specified",""
"passed","Sun Mar 05 21:56:01 GMT 2023","Sun Mar 05 21:56:16 GMT 2023","15690","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","sortingListView","Check that listview sorting exists and works",""
"passed","Sun Mar 05 21:54:02 GMT 2023","Sun Mar 05 21:54:30 GMT 2023","28107","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","createLead","Create Lead",""
"passed","Sun Mar 05 21:54:31 GMT 2023","Sun Mar 05 21:55:00 GMT 2023","29395","Build Verification Test","CRUD for Lead","io.github.dzmitryrak.tests.LeadCRUDTest","io.github.dzmitryrak.tests.LeadCRUDTest","deleteLead","Delete Lead",""
"broken","Sun Mar 05 21:58:18 GMT 2023","Sun Mar 05 21:58:18 GMT 2023","1","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","setUp","Open browser",""
"passed","Sun Mar 05 21:54:02 GMT 2023","Sun Mar 05 21:54:56 GMT 2023","53716","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","createAccount","Create Account",""
"passed","Sun Mar 05 21:55:38 GMT 2023","Sun Mar 05 21:56:26 GMT 2023","48087","Build Verification Test","CRUD for Account","io.github.dzmitryrak.tests.AccountCRUDTest","io.github.dzmitryrak.tests.AccountCRUDTest","deleteAccount","Delete Account",""
"skipped","Sun Mar 05 21:59:01 GMT 2023","Sun Mar 05 21:59:01 GMT 2023","0","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.SpanishLanguageTest","io.github.dzmitryrak.tests.SpanishLanguageTest","createAccountEditAndDeleteInSpanish","Account CRUD test in a different language (Spanish)",""
"passed","Sun Mar 05 21:56:17 GMT 2023","Sun Mar 05 21:56:40 GMT 2023","22624","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableSortingValidation","Check that correct case could be opened from table",""
"passed","Sun Mar 05 21:58:34 GMT 2023","Sun Mar 05 21:58:48 GMT 2023","14098","Build Verification Test","Others","io.github.dzmitryrak.tests.GetDataFromTableTest","io.github.dzmitryrak.tests.GetDataFromTableTest","tableDataValidationByIndex","Validate data from list view table by index",""
"skipped","Sun Mar 05 21:58:18 GMT 2023","Sun Mar 05 21:58:18 GMT 2023","3","Build Verification Test","Cases","io.github.dzmitryrak.tests.CaseTest","io.github.dzmitryrak.tests.CaseTest","tableValidation","Check that values of cells could be interacted",""
"passed","Sun Mar 05 21:54:02 GMT 2023","Sun Mar 05 21:55:02 GMT 2023","59431","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","createContact","Create Contact",""
"passed","Sun Mar 05 21:55:02 GMT 2023","Sun Mar 05 21:56:05 GMT 2023","63127","Build Verification Test","CRUD for Contact","io.github.dzmitryrak.tests.ContactCRUDTest","io.github.dzmitryrak.tests.ContactCRUDTest","deleteContact","Delete Contact",""
